p = 824258220776943547152055/1208925819614631881591232
p_float = 0.681810420
gap = -0.000018
tau_decl = 1/10000
worst_dev = 9.0000e-05
support = 257
K = 2^60
enclosures: integer (lo, hi) per row j=1..256

  m=[1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
w=7145355999482396672/6296488643826207716621 [cg] doubles=45 n=211
  xk(2^-20 units)=[15434, 288842, 762252, 1035813, 1302848, 1579896, 1862050, 2336250, 2608996, 2876571, 3142794, 3407553, 3685434, 4178028, 4461297, 4968842, 5246440, 5510988, 5777415, 6045315, 6318738, 6790977, 7064518, 7332601, 7599253, 7864204, 8142262, 8635195, 8918560, 9426863, 9704876, 9970412, 10238472, 10511936, 10983958, 11257372, 11525395, 11791840, 12057519, 12321917, 12599616, 13091136, 13374289, 13881082, 14158390, 14422458, 14687975, 14954320, 15222262, 15495684, 15966594, 16239936, 16507944, 16773386, 17051344, 17558746, 17837302, 18104262, 18377668, 18849568, 19122979, 19391052, 19657521, 19923278, 20187751, 20465500, 20957611, 21240888, 21749164, 22027179, 22292698, 22560813, 22834260, 23306806, 23580239, 23847152, 24125683, 24633094, 24911014, 25176485, 25444483, 25717852, 26189983, 26463590, 26731785, 26998535, 27263593, 27541713, 28035269, 28318823, 28828252, 29107044, 29374225, 29647802, 30121402, 30394909, 30663034, 30929698, 31194691, 31472737, 31966142, 32249513, 32757868, 33035891, 33301600, 33573008, 34064314, 34342670, 34607978, 34874871, 35143099, 35416721, 35888503, 36162107, 36430256, 36697045, 36962162, 37240278, 37734326, 38016162, 38298769, 38773936, 39046754, 39314435, 39580936, 39845946, 40124101, 40615893, 40886193, 41165008, 41672693, 41951054, 42217484, 42490052, 42962967, 43244682, 43520786, 43785849, 44053343, 44325972, 44798261, 45080053, 45356323, 45621889, 45893288, 46383631, 46661613, 46926096, 47191644, 47457726, 47725201, 47997776, 48469750, 48751699, 49028109, 49293616, 49561761, 49835304, 50306814, 50580299, 50848433, 51113936, 51390321, 51672228, 52145423, 52418149, 52685887, 52951426, 53229770, 53724306, 54007870, 54517431, 54796408, 55066846, 55558524, 55836437, 56100931, 56366550, 56632630, 56900101, 57172650, 57644656, 57926578, 58202924, 58468379, 58736531, 59010007, 59482069, 59755588, 60023684, 60290376, 60555398, 60833399, 61326500, 61609877, 62118289, 62396328, 62661900, 62929946, 63203408, 63676434, 63949963, 64218097, 64484746, 64749709, 65027720, 65520902, 65804294, 66312699, 66590721, 66856224]
  m=[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1]
w=85198323912302968832/18889465931478623149863 [cg] doubles=42 n=214
  xk(2^-20 units)=[17431, 285281, 558095, 1032235, 1314340, 1591543, 1861774, 2352776, 2630565, 2894733, 3159921, 3425470, 3691863, 3959809, 4233273, 4703501, 4976983, 5244985, 5511437, 5776086, 6053711, 6560990, 6840307, 7111480, 7582420, 7863819, 8139348, 8403291, 8668824, 8935182, 9203179, 9476657, 9946568, 10220064, 10488194, 10754921, 11020013, 11298094, 11792068, 12073654, 12355778, 12833404, 13117645, 13626334, 13903910, 14168173, 14433823, 14700227, 14968189, 15241632, 15711404, 15984776, 16252647, 16518814, 16784099, 17048928, 17312531, 17589570, 18095757, 18374906, 18646053, 19116777, 19398159, 19673713, 19937621, 20203055, 20469312, 20737191, 21010638, 21479787, 21753157, 22020998, 22287234, 22552534, 22817330, 23080877, 23357893, 23864069, 24147179, 24638452, 24916158, 25180547, 25446254, 25712693, 25980719, 26254182, 26725709, 26999267, 27267477, 27534281, 27799483, 28077798, 28569244, 28840835, 29106764, 29385054, 29894964, 30179349, 30658810, 30941004, 31222634, 31717309, 31995614, 32261188, 32528950, 32801694, 33275863, 33557940, 33835223, 34105633, 34598391, 34876566, 35141604, 35408393, 35679718, 36169268, 36446969, 36711106, 36975222, 37252925, 37744348, 38014592, 38291826, 38573973, 39046812, 39319575, 39587376, 39853894, 40120006, 40386221, 40653026, 40921331, 41194981, 41665811, 41939425, 42207636, 42474428, 42739670, 43017974, 43509197, 43780624, 44046335, 44324345, 44832167, 45115418, 45607250, 45884798, 46148806, 46413834, 46679281, 46945530, 47213414, 47486836, 47956746, 48230244, 48498209, 48764562, 49030127, 49295375, 49559631, 49837428, 50326174, 50597311, 50863757, 51129420, 51393866, 51671732, 52163319, 52433336, 52710248, 52991751, 53467521, 53749509, 54031055, 54525009, 54803321, 55068966, 55336824, 55609613, 56083719, 56365845, 56643117, 56913476, 57405824, 57684154, 57949344, 58216162, 58484436, 58758042, 59229362, 59502931, 59770986, 60037515, 60303349, 60567947, 60845953, 61336370, 61607705, 61873272, 62149595, 62431410, 62903658, 63176227, 63443645, 63709806, 63974392, 64252096, 64761271, 65045566, 65524138, 65806286, 66087903, 66582346, 66860660]
  m=[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]
w=1877976686041939968/331394139148747774559 [cg] doubles=42 n=214
  xk(2^-20 units)=[5302, 273166, 545943, 1020100, 1302173, 1579398, 1849604, 2340574, 2618416, 2882589, 3147792, 3413353, 3679706, 3947687, 4221118, 4691376, 4964861, 5232838, 5499319, 5763996, 6041587, 6548915, 6828238, 7099411, 7570288, 7851726, 8127272, 8391227, 8656756, 8923102, 9191101, 9464552, 9934545, 10208097, 10476237, 10742981, 11008074, 11286197, 11780154, 12061749, 12343866, 12821476, 13105734, 13613957, 13891290, 14155139, 14420134, 14685539, 14951803, 15219688, 15493079, 15962776, 16236136, 16504017, 16770296, 17035756, 17299760, 17577028, 18083580, 18362781, 18633959, 19104574, 19385975, 19661555, 19925468, 20190958, 20457249, 20725168, 20998605, 21467764, 21741136, 22008986, 22275167, 22540486, 22805315, 23068903, 23345958, 23852109, 24135137, 24625809, 24903288, 25167302, 25432326, 25697787, 25964104, 26232088, 26505485, 26976477, 27250028, 27518247, 27785017, 28050225, 28328479, 28819982, 29091547, 29357501, 29635789, 30145656, 30430060, 30909465, 31191673, 31473331, 31967995, 32246277, 32511844, 32779601, 33052375, 33526484, 33808585, 34085866, 34356274, 34848963, 35127133, 35392179, 35658965, 35930301, 36419788, 36697522, 36961642, 37225759, 37503447, 37994909, 38265193, 38542450, 38824582, 39297404, 39570223, 39837960, 40104510, 40370625, 40636831, 40903667, 41171972, 41445607, 41916339, 42189972, 42458206, 42724982, 42990234, 43268535, 43759805, 44031261, 44296944, 44574912, 45082883, 45366174, 45858650, 46136381, 46400782, 46666475, 46932886, 47200814, 47474287, 47944391, 48217767, 48485697, 48751972, 49017330, 49282254, 49547092, 49811049, 50088708, 50577166, 50848252, 51114742, 51380418, 51644851, 51922740, 52414315, 52684316, 52961261, 53242736, 53718438, 54000403, 54281935, 54775902, 55054226, 55319878, 55587725, 55860505, 56334614, 56616743, 56894033, 57164430, 57656905, 57935209, 58200398, 58467261, 58735490, 59009157, 59480944, 59754495, 60022689, 60289495, 60554704, 60833050, 61324273, 61595694, 61861322, 62137632, 62419459, 62891561, 63164141, 63431579, 63697758, 63962356, 64240065, 64749343, 65033625, 65512081, 65794196, 66075812, 66570188, 66848533]
  m=[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1]
w=218982066776554864640/18889465931478623149863 [cg] doubles=41 n=215
  xk(2^-20 units)=[9126, 277512, 551200, 1020459, 1293969, 1561991, 1828355, 2093903, 2357897, 2633493, 2914920, 3386113, 3657354, 3936657, 4443671, 4721108, 4985471, 5251494, 5518883, 5791428, 6264525, 6546529, 6823712, 7093919, 7584791, 7862515, 8126593, 8391568, 8656796, 8922741, 9190173, 9462815, 9935820, 10217948, 10495197, 10765443, 11256826, 11534808, 11799417, 12065225, 12331701, 12599735, 12873253, 13343350, 13616867, 13884871, 14151280, 14416816, 14680755, 14956395, 15237933, 15707864, 15980370, 16246787, 16525158, 17033364, 17312040, 17579133, 17852619, 18324071, 18597470, 18865466, 19131888, 19396423, 19672271, 19953825, 20426131, 20697480, 20976938, 21485140, 21763170, 22028746, 22296826, 22570295, 23041767, 23315249, 23583287, 23849753, 24115538, 24380085, 24657962, 25148531, 25418527, 25697066, 26203070, 26480347, 26744574, 27010602, 27278011, 27550691, 28025023, 28307311, 28585255, 28856738, 29331498, 29613231, 29889553, 30154959, 30423044, 30696532, 31167566, 31441060, 31709108, 31975664, 32241530, 32506201, 32784264, 33274763, 33546228, 33813052, 34078149, 34356389, 34847551, 35119027, 35384789, 35662787, 36170935, 36450363, 36721798, 37196213, 37477779, 37753980, 38019513, 38290919, 38782091, 39060378, 39325544, 39592288, 39860424, 40133980, 40606024, 40879487, 41147535, 41412960, 41690856, 42197928, 42476656, 42746899, 43238105, 43516307, 43781423, 44048138, 44316290, 44589871, 45062720, 45336297, 45603323, 45880334, 46162487, 46636088, 46908873, 47176607, 47443000, 47708909, 47974925, 48241784, 48513182, 49003480, 49281298, 49544659, 49822355, 50314027, 50584291, 50863070, 51371009, 51649748, 51919852, 52410260, 52688011, 52952170, 53217360, 53482857, 53749194, 54017107, 54290494, 54761399, 55034787, 55302758, 55568146, 55846014, 56352902, 56631061, 56897253, 57169600, 57641065, 57922755, 58198885, 58463971, 58731522, 59004171, 59477792, 59759767, 60036856, 60306955, 60797510, 61074911, 61338437, 61602590, 61865676, 62142414, 62648491, 62931595, 63423281, 63700991, 63965406, 64231151, 64497638, 64765703, 65039168, 65509138, 65782787, 66051116, 66318120, 66584569, 66851006]
  m=[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
w=5017730258749356032/18889465931478623149863 [cg] doubles=42 n=214
  xk(2^-20 units)=[5835, 272399, 545219, 1019292, 1301275, 1578043, 1844524, 2117139, 2589209, 2870810, 3146606, 3410900, 3676951, 3944339, 4216843, 4687234, 4968896, 5244776, 5509171, 5775324, 6042840, 6315483, 6788403, 7070442, 7347246, 7613811, 7886576, 8361361, 8643380, 8920266, 9186898, 9459756, 9935847, 10218502, 10500391, 10995268, 11273686, 11539424, 11807328, 12080143, 12554447, 12836503, 13113308, 13379877, 13652604, 14127223, 14409184, 14686010, 14952595, 15225349, 15699667, 15981663, 16258453, 16524992, 16797687, 17270687, 17552482, 17828707, 18093895, 18361539, 18634186, 19107459, 19389482, 19666327, 19932974, 20205713, 20680182, 20962154, 21238957, 21505540, 21778211, 22250916, 22532656, 22808836, 23074000, 23341660, 23614359, 24087929, 24369946, 24646736, 24913267, 25185901, 25658972, 25940864, 26217245, 26482784, 26750961, 27024509, 27495816, 27769310, 28037354, 28303926, 28569765, 28834430, 29112420, 29604129, 29874309, 30151373, 30432986, 30909871, 31194139, 31703649, 31981452, 32246338, 32512883, 32780835, 33054106, 33527295, 33799524, 34079301, 34586986, 34864413, 35128605, 35394165, 35660573, 35928588, 36202001, 36672311, 36945767, 37213813, 37480353, 37745175, 38022899, 38530990, 38810840, 39083115, 39556121, 39829394, 40097351, 40363839, 40629641, 40894262, 41172265, 41662225, 41933404, 42198889, 42476691, 42983736, 43262479, 43532729, 44023755, 44301628, 44566178, 44831860, 45098246, 45366157, 45639496, 46113308, 46385404, 46663481, 46945439, 47421902, 47703358, 47979872, 48246105, 48518696, 48992253, 49274190, 49550969, 49817440, 50090173, 50563491, 50845257, 51121629, 51387318, 51658797, 52149930, 52428213, 52693394, 52960362, 53231921, 53722970, 54001244, 54266270, 54532708, 54800324, 55073006, 55545299, 55827107, 56103306, 56368439, 56636068, 56908758, 57382645, 57664756, 57942038, 58212446, 58704799, 58983090, 59248369, 59515405, 59787038, 60278838, 60557484, 60823336, 61091262, 61364149, 61838697, 62120769, 62397610, 62664177, 62936904, 63411337, 63693345, 63970135, 64236642, 64509382, 64983706, 65265748, 65542568, 65809152, 66081910, 66555890, 66837915]
  m=[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]
w=4690221522956729344/18889465931478623149863 [cg] doubles=44 n=212
  xk(2^-20 units)=[6020, 513802, 791805, 1057351, 1325385, 1598832, 2069391, 2342853, 2610874, 2877313, 3142951, 3408259, 3672577, 3950495, 4440229, 4711578, 4978424, 5243491, 5521656, 6013772, 6284200, 6563168, 7071507, 7350123, 7617174, 7890682, 8363190, 8636692, 8904857, 9171527, 9436743, 9714966, 10207203, 10477518, 10754737, 11036808, 11510257, 11782846, 12050354, 12316414, 12580802, 12858237, 13365346, 13648493, 14140341, 14418100, 14682545, 14948316, 15214818, 15482900, 15756382, 16226937, 16500616, 16768949, 17035859, 17302222, 17568609, 17835494, 18103826, 18377446, 18849204, 19122750, 19389878, 19668559, 20177133, 20456068, 20726489, 21218301, 21496423, 21761446, 22028336, 22299781, 22791066, 23068873, 23332372, 23610156, 24100738, 24372058, 24637801, 24915877, 25424719, 25704575, 25976841, 26451948, 26725235, 26992175, 27270723, 27778758, 28057109, 28323586, 28596114, 29068593, 29350413, 29626768, 29892290, 30160515, 30434119, 30905899, 31179452, 31447632, 31714366, 31979600, 32257886, 32750265, 33020643, 33297927, 33580014, 34053160, 34325866, 34593458, 34859717, 35125363, 35390803, 35656546, 35923170, 36194345, 36684247, 36962078, 37225571, 37503364, 37994268, 38265578, 38531189, 38809177, 39317612, 39600876, 40094711, 40372953, 40638476, 40906168, 41178858, 41652144, 41933886, 42210221, 42475770, 42747074, 43237151, 43515114, 43779743, 44045575, 44312111, 44580184, 44853717, 45324503, 45598054, 45866177, 46132695, 46398575, 46663211, 46941240, 47431407, 47702865, 47969784, 48234945, 48513198, 49004436, 49276011, 49542979, 49808143, 50086339, 50578476, 50848828, 51126070, 51408127, 51883231, 52155914, 52422402, 52699076, 52980909, 53456457, 53728127, 54007723, 54517186, 54795921, 55063072, 55336585, 55810703, 56084157, 56351227, 56629850, 57138209, 57417037, 57687284, 58177524, 58455227, 58719345, 58984468, 59249879, 59516063, 59783703, 60056491, 60530680, 60813293, 61095071, 61589185, 61867375, 62132606, 62399418, 62667592, 62941152, 63412223, 63685669, 63953717, 64219262, 64497235, 65005075, 65283666, 65550707, 65824104, 66295956, 66569337, 66836302]
  m=[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]
w=53230294822322298880/18889465931478623149863 [cg] doubles=42 n=214
  xk(2^-20 units)=[67092965, 251859, 517548, 796079, 1289554, 1560142, 1839184, 2348245, 2631662, 3125175, 3403224, 3668242, 3934935, 4202950, 4476298, 4949618, 5221798, 5501535, 6008993, 6286384, 6550460, 6815949, 7082180, 7350077, 7623427, 8093179, 8366598, 8634598, 8900963, 9166454, 9431395, 9696170, 9960102, 10237743, 10726041, 10997078, 11262499, 11540309, 12047458, 12325759, 12592203, 12864841, 13339748, 13622223, 13903997, 14397965, 14676150, 14941267, 15208018, 15476148, 15749680, 16221586, 16495145, 16763364, 17030152, 17295328, 17573603, 18065133, 18335346, 18614070, 19121020, 19398868, 19664424, 19935791, 20426804, 20704997, 20970126, 21237039, 21508518, 21999557, 22277762, 22542709, 22809016, 23076536, 23349115, 23819746, 24101512, 24377426, 24641977, 24908404, 25176408, 25449894, 25919894, 26193332, 26461324, 26727682, 26993188, 27258304, 27522443, 27800159, 28290280, 28560387, 28839035, 29345884, 29623730, 29889214, 30160417, 30650233, 30928186, 31192735, 31458472, 31724915, 31992983, 32266456, 32737585, 33011056, 33279039, 33545413, 33809986, 34087554, 34594989, 34878270, 35370781, 35648699, 35913478, 36179837, 36447459, 36720264, 37195502, 37477850, 37755850, 38027426, 38503339, 38785195, 39061913, 39328377, 39601068, 40075202, 40357235, 40634496, 40904863, 41397418, 41675609, 41940693, 42207526, 42478868, 42968300, 43246187, 43510452, 43775666, 44041302, 44307749, 44575781, 44849171, 45319234, 45592682, 45860663, 46127109, 46391647, 46667538, 46949288, 47420333, 47692880, 47960433, 48226738, 48491626, 48769716, 49261562, 49531920, 49810795, 50319015, 50597936, 50868440, 51361518, 51640091, 51906215, 52177796, 52668625, 52946665, 53211358, 53477240, 53743787, 54011839, 54285346, 54756650, 55029984, 55296820, 55575227, 56081782, 56359274, 56623779, 56890055, 57157921, 57431287, 57901594, 58175051, 58443012, 58709382, 58974951, 59239127, 59516586, 60024865, 60309017, 60784689, 61065952, 61341997, 61607405, 61878668, 62368697, 62646724, 62911286, 63177050, 63443525, 63711568, 63985096, 64455365, 64728804, 64996830, 65263129, 65528590, 65792541, 66068172, 66349763, 66820317]
  m=[1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]
w=24916739798813544448/18889465931478623149863 [cg] doubles=42 n=214
